1,1.3331,-0.43197,0.52894,-0.35967,-0.28988,-0.16451,0.2204,-0.34518,0.31714,0.38452,1.136,0.43863,-0.17518,-0.24447
1,0.6618,0.68583,-0.03932,-0.72514,-0.47425,0.36603,0.34586,-0.65359,0.16889,0.56241,0.90499,0.98866,-0.077934,-0.33392
1,1.0561,0.64738,0.28657,-0.26036,0.0003515,0.39036,0.59504,-0.061254,-0.07072,0.4017,1.3431,0.75099,0.44724,-0.58916
1,0.90568,0.579,0.34621,-0.91839,-0.70047,0.20885,0.39194,-0.18018,0.16889,0.44777,0.61421,-0.018108,1.6208,-0.4804
1,0.72857,0.70051,-0.10644,0.31063,0.0003515,0.29607,0.2204,0.35572,-0.14081,0.4787,1.058,0.43863,-0.17518,-0.80784
1,1.0291,-0.20258,0.51069,-0.66892,-0.20905,0.040878,0.45731,-0.5507,0.11415,0.5874,1.0309,0.75099,0.87093,-0.60864
1,0.81683,0.60259,0.70383,-0.62155,-0.58098,0.36102,0.8093,-0.48677,0.22079,0.2774,1.1144,0.43863,-0.17518,-0.15186
1,0.39165,0.90063,0.2601,-0.9002,0.0003515,0.41506,0.92145,-0.43599,0.22079,0.37845,1.1571,0.75099,-0.61732,-1.0753
1,1.0014,0.14607,0.22477,-0.19752,-0.064697,0.33664,0.55759,-0.31624,0.27012,0.26884,1.045,0.98866,-0.58709,0.37403
1,0.68134,0.79037,0.3101,-0.22494,-0.70047,0.53047,0.57649,0.11807,0.22079,0.47943,-0.47055,0.98866,-0.12774,-0.33325
1,1.0291,0.77154,0.60607,-0.015079,-0.13427,0.4789,0.51867,0.18041,-0.0052239,0.36826,0.54279,0.75099,-0.80666,-0.50886
1,0.092609,-0.34744,0.5433,-0.6032,-0.064697,0.55721,0.27248,-0.27631,0.056245,0.60985,0.90927,0.75099,-0.58709,-0.8438
1,0.82524,0.37625,0.17191,-0.47137,-0.58098,0.41759,0.39194,-0.035673,0.22079,0.43137,0.8464,1.1805,-0.4905,-0.59946
1,0.5796,0.22883,0.55747,-0.39831,-0.47425,0.50211,0.55759,-0.061254,-0.07072,0.46948,0.26144,0.75099,0.088363,-0.95895
1,0.68134,0.45473,0.69366,-0.6032,-0.20905,0.47622,0.43599,-0.33563,-0.07072,0.36744,1.0515,0.75099,-0.72986,-0.43311
1,1.1692,0.097986,0.4757,-0.79888,-0.58098,0.50095,0.01321,-0.098438,-0.0052239,0.19074,1.2051,0.75099,0.63681,-0.44813
1,1.1572,0.52923,0.89868,-1.2459,-0.28988,0.36336,0.43599,0.47785,-0.2977,0.41547,1.2107,-0.88303,1.0124,-0.85498
1,1.0759,0.40897,0.91068,-0.65142,-0.58098,0.32527,0.2204,0.088302,-0.0052239,0.53018,1.2178,0.43863,-0.22048,-0.99686
1,0.64188,0.27001,0.54449,-0.39831,0.17341,0.46362,0.32199,-0.47848,0.31714,0.21109,1.1571,0.75099,-0.67517,0.04418
1,1.1016,0.97865,0.40182,-0.71965,-0.13427,0.53497,0.47819,-0.48677,-0.07072,0.43712,0.59829,0.75099,0.63681,-1.1383
1,0.99438,0.31065,0.46225,-0.69179,-0.064697,0.32492,0.45731,-0.24528,0.31714,0.45531,0.90176,1.1805,-0.17518,-0.97703
1,0.9436,0.62877,0.040425,-0.82395,0.061426,0.6021,0.47819,-0.55841,0.16889,0.40011,0.66734,-0.018108,-0.55592,-0.72501
1,0.97293,0.87158,0.41879,-0.6276,-0.37782,0.37761,-0.054828,-0.50314,0.31714,0.34882,0.97945,0.75099,-0.38356,-0.75792
1,0.80835,0.70124,-0.39161,-0.31949,-0.28988,0.3462,0.32199,-0.12248,-0.0052239,0.52983,0.27765,0.43863,-0.61732,-0.15427
1,1.1079,0.31387,0.72239,-0.73059,-0.47425,0.1852,0.39194,-0.73406,-0.38646,0.42209,0.80692,0.43863,-0.38356,-0.98019
1,1.0014,0.28448,0.51803,-1.1541,0.0003515,0.24743,0.59504,-0.12248,0.31714,0.42326,1.0157,0.43863,-0.58709,-0.42825
1,1.0223,0.45193,0.84036,-0.24281,0.0003515,0.37167,0.34586,-0.25573,0.31714,0.23055,0.98045,0.75099,-0.30534,-0.59792
1,0.85006,0.66566,0.58862,-0.43551,-0.13427,0.2925,0.076913,-0.098438,0.22079,0.44246,1.0118,0.43863,-0.52374,-0.42521
1,1.2156,0.50383,0.23776,-0.64552,-0.13427,0.32873,-0.090666,0.26423,0.27012,0.35382,1.1899,1.1805,-0.42049,-0.63422
1,1.0154,0.579,0.23615,-0.61547,-0.47425,0.55639,0.045569,-0.39162,0.056245,0.36744,0.68355,0.43863,-0.26381,-0.26043
1,0.60079,0.68952,0.6625,-0.85803,-0.37782,0.37464,0.2204,-0.59609,0.36204,0.35672,0.99527,0.98866,1.6208,-0.84901
1,0.63176,0.80031,0.80026,-0.49229,-0.58098,0.31656,0.39194,0.617,0.16889,0.47281,1.2146,0.98866,-0.34522,-0.067403
1,1.0494,-0.3228,0.84124,-0.69179,0.0003515,0.39393,0.53832,-0.21326,-0.0052239,0.35049,0.7113,0.75099,-0.30534,-0.98019
1,0.59025,0.39917,0.52107,-0.73059,-0.13427,0.5894,0.36916,-0.25573,-0.0052239,0.49579,0.29953,0.43863,1.3746,-0.52223
1,1.0154,1.0738,0.38316,-0.69742,0.061426,0.34721,0.41421,-0.20235,0.22079,0.45569,1.1711,-0.018108,-0.58709,-0.71639
1,0.41717,0.37726,0.7209,-0.30295,-0.13427,0.26526,0.55759,0.43546,0.31714,0.46652,0.88438,0.43863,-0.34522,-0.46527
1,1.0291,0.81601,0.48519,-0.15976,-0.20905,0.51108,0.59504,0.54501,-0.0052239,0.28321,1.0699,0.43863,-0.55592,-0.77139
1,0.76481,0.79435,-0.25461,-0.77316,-0.58098,0.36002,0.53832,0.13329,-0.07072,0.54471,0.88218,0.43863,0.088363,0.027731
1,0.77367,0.56991,0.37686,-0.47839,-0.47425,0.4992,0.63114,-0.74049,0.056245,0.33366,1.3249,0.43863,-0.12774,-1.0836
1,0.63176,0.53182,0.49522,-0.60935,0.0003515,0.48837,0.63114,-0.68114,0.27012,0.49831,1.2271,0.43863,-0.90066,-1.0788
1,0.69097,0.019069,0.62924,-0.66892,0.061426,0.50588,0.61325,-0.65359,-0.21618,0.079044,1.0853,0.43863,-0.38356,-0.44454
1,1.2653,0.8353,0.50081,-0.78353,0.11898,0.37794,0.045569,0.073743,0.36204,0.53261,1.3242,0.75099,0.088363,-0.96679
1,0.92102,0.9535,0.59766,-0.5262,-0.064697,0.46543,0.43599,-0.31624,0.36204,0.34,1.1785,0.98866,0.63681,-0.72908
1,1.0888,0.35795,0.36698,-0.79379,0.0003515,0.52082,0.27248,-0.32598,-0.0052239,0.23898,1.0699,0.43863,0.53754,-0.143
1,0.52457,0.18465,0.65721,-0.55901,-0.064697,0.61775,0.43599,-0.30641,0.40501,0.16848,1.3534,0.75099,-0.077934,-0.70076
1,0.64188,0.63812,0.36414,-0.53285,0.061426,0.52622,0.59504,-0.30641,0.27012,0.34337,1.5388,0.98866,-0.025515,-0.66493
1,0.46633,0.38528,0.50884,-0.70303,-0.13427,0.25935,0.34586,-0.31624,0.16889,0.47392,1.167,0.98866,-0.17518,-0.72862
1,0.82524,0.66036,0.25773,-0.94945,-0.20905,0.24668,0.27248,-0.21326,-0.0052239,0.43367,0.70999,0.98866,-0.17518,-0.47112
1,1.249,0.58229,0.51497,-0.56544,-0.37782,0.36236,0.16545,0.2131,0.22079,0.61754,0.96742,0.75099,-0.94455,-0.84941
1,0.64188,0.16243,0.48833,-0.70303,-0.20905,0.44963,0.49864,-0.58119,0.48579,0.35132,0.55657,0.43863,-0.42049,-0.89391
1,1.2545,-0.44334,0.52592,-0.65142,-0.13427,0.54948,0.34586,-0.3825,0.52386,0.54471,1.1736,0.43863,-0.67517,-0.56558
1,0.65189,0.3351,0.53973,-0.78867,-0.064697,0.44133,-0.054828,-0.50314,0.27012,0.4455,0.78416,0.43863,-0.30534,-0.61774
1,-0.037496,0.61853,-0.034013,-0.38303,-0.13427,0.35195,0.34586,-0.56606,-0.0052239,0.52983,0.98641,0.98866,-0.75612,-0.30544
1,0.74686,0.16118,0.65615,-0.91388,-0.064697,0.45025,-0.2921,-0.21326,0.40501,0.55258,1.2861,1.1805,-0.4905,-0.53105
1,1.0693,0.65428,0.65242,-0.47839,-0.064697,0.23764,0.27248,-0.34518,0.36204,0.47539,1.0951,0.98866,0.44724,-0.7109
1,0.45427,0.66566,0.62213,0.19445,-0.13427,0.20064,0.41421,-0.56606,0.31714,0.51189,0.71909,0.98866,-0.26381,-1.0085
1,0.55795,0.53009,0.45058,-0.28613,0.0003515,0.31621,0.45731,-0.53509,0.44622,0.53018,0.73321,-0.018108,-0.34522,-0.82721
1,1.0823,0.66566,0.46483,-0.84357,-0.064697,0.43607,0.74812,-0.41848,0.31714,0.41821,1.2502,1.3415,-0.42049,-0.49074
1,0.69097,0.87892,0.69212,-0.26903,-0.064697,0.28205,0.59504,-0.49499,-0.14081,0.2282,1.1826,0.98866,-0.67517,-0.41663
1,0.86627,0.45938,0.4776,-0.92289,0.11898,0.30778,0.79435,-0.69463,0.36204,0.60404,1.2525,0.75099,-0.17518,-0.21027
1,-0.1871,0.71355,0.30484,-0.85323,-0.28988,0.33459,0.36916,-0.47013,0.16889,0.21109,1.1083,0.75099,0.15057,-1.0078
1,1.1451,1.0648,0.8609,0.67882,0.17341,0.39845,0.24678,0.49974,0.22079,0.39334,1.005,0.75099,-0.67517,-0.24081
1,0.91338,0.16118,0.43944,-0.65729,0.0003515,0.62856,0.59504,-0.44464,0.056245,0.55462,0.72553,0.75099,-0.12774,-0.98891
1,1.0888,1.0021,0.83193,-0.37531,-0.064697,0.20768,0.64871,-0.19132,0.36204,0.2,0.79141,1.1805,-0.55592,-0.74205
1,0.49004,0.66717,0.40864,-0.90478,-0.20905,0.61412,0.55759,-0.47848,-0.0052239,-0.043003,0.88875,0.98866,-0.55592,-0.8719
1,1.0952,0.10858,0.7119,-0.36752,0.11898,0.55968,0.74812,-0.3825,0.11415,0.5172,0.43543,0.75099,-0.45611,-0.98995
1,1.1632,0.50116,0.14661,-0.67469,-0.47425,0.46693,-0.020231,-0.12248,0.22079,0.49001,0.86221,0.75099,-0.61732,-1.202
1,1.2212,-0.71202,0.82702,-0.61547,-0.064697,0.34143,0.53832,-0.35464,0.22079,0.44588,1.2003,0.75099,-0.52374,-0.72727
1,0.73776,0.65428,0.41271,-0.79379,0.061426,0.30672,0.63114,-0.39162,0.36204,0.51896,1.103,0.98866,-0.92285,-0.4154
1,0.82524,0.43971,-0.78083,-0.42818,0.22502,0.31411,0.77918,-0.086196,0.36204,0.21013,1.0195,0.75099,-0.75612,-0.80825
1,0.78245,0.31922,0.64171,-0.8387,0.36558,0.41062,0.59504,-0.39162,0.22079,0.51649,1.0262,0.98866,0.15057,-0.51891
1,1.238,0.46031,0.64655,-0.77836,0.061426,0.42609,0.34586,-0.40065,0.48579,0.53539,1.2683,0.98866,-0.52374,-0.74957
1,0.72857,0.19557,0.67195,-0.91839,-0.13427,0.28242,0.88085,-0.57365,0.056245,0.4776,0.9583,0.75099,0.2169,-0.72592
1,1.1142,0.60098,0.52894,-0.35967,-0.13427,0.54393,0.32199,-0.3733,0.16889,0.42867,0.93773,0.43863,-0.64667,-0.32451
1,0.82524,0.74191,0.38036,-0.14033,-0.28988,0.40391,0.41421,-0.26608,0.31714,0.54023,1.0826,0.75099,-0.4905,-0.65528
1,0.92102,0.94097,0.84959,-0.87229,0.11898,0.34007,0.57649,-0.42727,0.31714,0.58113,1.088,0.43863,-0.85477,-0.76011
1,1.4013,0.59371,1.0326,-0.71965,0.061426,0.43886,0.43599,-0.39162,0.36204,0.24918,1.3851,0.98866,-0.67517,-0.97527
1,1.0693,0.65732,0.15716,-0.63361,-0.13427,0.21313,0.66598,-0.42727,0.52386,0.33409,0.76952,0.43863,-0.38356,-1.0304
1,0.54695,0.9119,0.61607,-0.87699,0.11898,0.3753,0.47819,-0.57365,0.22079,0.468,1.0562,1.1805,-0.52374,-0.74071
1,0.95102,0.7461,0.47124,-0.6276,0.2741,0.28855,0.34586,-0.5507,0.27012,0.43636,0.97446,0.98866,-0.61732,-1.1048
1,1.0759,0.9119,0.80622,-0.69179,-0.064697,0.43172,0.1368,-0.5507,0.11415,0.36086,1.272,0.75099,0.15057,-1.0466
1,0.9436,0.56073,0.37686,-0.44278,0.11898,0.61723,0.41421,-0.13429,0.056245,0.50905,1.3977,0.75099,-0.22048,-0.92917
1,0.73776,0.93695,0.53375,-0.88634,-0.28988,0.42954,0.55759,-0.61804,0.31714,0.39414,1.2154,0.98866,-0.077934,-0.73087
1,0.68134,0.67841,0.76375,-0.76269,-0.37782,0.52167,0.27248,-0.28645,0.16889,0.34421,0.99919,0.75099,-0.52374,-0.92251
1,0.49004,0.80491,0.61993,-0.85803,0.2741,0.30283,0.16545,0.18041,0.22079,0.36045,1.2926,0.98866,-0.38356,-0.31298
1,0.99438,0.91249,0.18475,-1.0412,0.061426,0.43359,0.69965,-0.4096,0.40501,0.45042,0.92097,0.75099,-0.70289,-0.64749
1,1.2156,0.49043,0.17277,-0.61547,0.17341,0.51309,0.41421,-0.53509,0.11415,0.44284,0.7534,0.98866,0.53754,-1.0632
1,0.85006,-0.063479,0.40182,-0.73059,-0.064697,0.14948,0.68296,-0.98368,0.44622,0.21968,0.72167,0.98866,-0.45611,-0.92103
1,0.95838,0.10462,0.44863,-0.7086,-0.37782,0.56433,0.68296,-0.3733,0.22079,0.41937,1.1554,0.98866,-0.34522,-0.71867
1,1.2042,0.1448,0.87975,-0.8628,0.11898,0.34041,0.43599,-0.86664,0.31714,0.37276,1.2683,0.43863,1.6208,-0.78766
1,0.95102,0.89824,0.89534,-0.42818,0.11898,0.42797,0.076913,-0.66746,0.44622,0.30876,1.1637,0.75099,0.28794,-1.3124
1,0.53582,0.35589,0.39357,-0.7521,0.0003515,0.54699,0.66598,-0.64658,0.22079,0.29165,1.0147,0.43863,-0.87798,-0.85498
1,0.64188,0.14226,0.54805,-0.87229,0.17341,0.44595,0.55759,0.72184,0.27012,0.050745,0.93043,0.98866,-0.30534,-0.71228
1,0.62155,1.0032,0.72239,-0.42818,0.0003515,0.44565,0.79435,-0.44464,0.52386,0.49903,1.2287,0.75099,-0.58709,-0.15985
1,1.1512,0.31495,0.45773,-0.45001,0.061426,0.4612,0.61325,-0.68791,0.31714,0.4092,1.007,0.75099,-0.17518,-1.0515
1,1.1751,-0.3986,0.81713,-0.72514,0.11898,0.0080962,0.49864,0.017539,0.40501,0.4021,1.096,0.75099,-0.58709,-0.78808
1,0.78245,0.35177,0.84608,-0.77836,0.22502,0.48601,0.51867,-0.55841,-0.0052239,0.4306,1.3207,0.98866,-0.52374,-0.99548
1,0.79979,0.34138,0.47887,-0.91839,-0.28988,0.56461,0.32199,-0.50314,0.48579,0.55326,1.217,0.98866,-0.38356,-0.64554
1,0.8582,1.1361,0.75225,-0.85803,0.11898,0.43016,0.01321,-0.56606,0.44622,0.5423,0.90499,0.43863,-0.26381,-0.54251
1,0.40449,0.19437,0.17277,-0.33576,-0.20905,0.54865,0.2204,-0.18018,0.11415,0.45381,1.2426,0.75099,-1.0845,-0.31229
1,0.92861,0.92771,1.0596,-1.0955,0.2741,0.45116,0.59504,-0.66055,0.36204,0.42906,1.2154,0.98866,0.088363,-0.72501
1,0.44205,0.19678,0.75032,-0.88634,0.17341,0.5481,0.64871,-0.1689,0.11415,0.48455,0.85885,0.75099,-0.85477,-0.50942
1,0.35211,0.041857,0.33456,-0.84357,0.22502,0.37892,0.57649,-0.60346,0.16889,0.55326,1.1162,0.98866,-0.4905,-0.1034
1,0.85006,0.81731,0.78311,-0.71414,0.11898,0.36603,0.63114,-0.30641,0.31714,0.34127,1.0933,0.75099,-0.45611,-0.62626
1,1.3128,0.56491,0.59259,-1.0005,0.2741,0.50848,0.57649,-0.88896,0.40501,0.29209,1.2349,0.75099,-0.67517,-0.6863
1,1.0084,0.88682,0.45708,-0.5845,-0.13427,0.33596,0.77918,-0.78433,0.27012,0.37235,1.0385,0.98866,0.088363,-0.80283
1,0.67162,0.85047,1.0427,-0.63958,-0.064697,0.60367,0.53832,-0.83801,0.27012,0.27515,1.0808,0.75099,-0.4905,-0.91693
1,1.3024,0.78636,0.70636,-0.96677,-0.064697,0.61775,0.64871,-0.47013,0.27012,0.47392,0.99527,0.75099,-0.55592,-0.3577
1,1.0823,1.0818,0.026572,-0.89098,0.0003515,0.62059,0.16545,-0.26608,0.27012,0.59101,1.3263,0.75099,-0.30534,-0.96537
1,1.1142,0.71642,0.6782,-0.69742,0.22502,0.43016,0.77918,-0.85529,0.36204,0.47613,1.0781,0.75099,-0.80666,-0.58967
1,0.82524,-0.13817,0.65349,-0.84357,0.061426,0.64682,0.66598,-0.64658,-0.0052239,0.36086,1.1368,0.98866,-0.26381,-0.72637
1,1.1692,0.35589,0.79796,-0.65142,0.22502,0.18839,0.85284,-0.61078,0.27012,0.38048,1.3944,1.1805,-0.58709,-0.52223
1,0.9436,0.62484,0.92336,-0.85803,0.11898,0.27479,0.69965,-0.5507,0.16889,0.44626,0.92308,0.98866,-0.38356,-0.88046
1,1.0627,0.76882,0.38036,-0.97532,0.22502,0.17317,0.79435,-0.99367,0.56053,0.39494,1.1048,0.98866,-0.80666,-1.1329
1,1.0223,0.14987,0.66513,-1.0917,-0.064697,0.23195,0.61325,-0.71454,0.56053,0.51083,1.1579,0.98866,-0.58709,-0.71821
1,1.0359,0.91367,0.91233,-0.75741,0.17341,0.006667,0.47819,-0.65359,0.16889,0.39094,0.76087,1.1805,-0.30534,-1.0041
1,0.63176,0.77357,0.83416,-1.1179,0.32089,0.56023,1.0102,-0.73406,0.16889,0.51225,1.0309,0.98866,-0.831,-0.64505
1,1.3629,0.32029,0.91888,-0.98379,-0.20905,0.60839,0.86694,-0.9108,0.056245,0.45343,1.2349,1.1805,-0.85477,-0.75046
1,0.98728,0.25078,0.99585,-1.0332,0.32089,0.52849,0.71607,-1.0469,0.5959,0.534,1.3006,0.43863,-0.025515,-0.8434
1,1.3727,1.2407,0.66828,-0.74677,0.061426,0.46723,0.55759,-0.58119,0.16889,0.54299,1.2977,0.98866,-0.077934,-1.0609
1,0.98728,0.36612,0.5852,-0.5845,0.11898,0.45847,0.77918,-0.73406,0.31714,0.4455,1.0366,0.98866,-0.17518,-0.53489
1,1.1868,0.56575,0.79381,-0.64552,0.061426,0.5918,0.41421,-0.61078,0.22079,0.34756,1.2955,1.1805,-1.0845,-0.8514
1,0.86627,0.84859,0.95614,-0.61547,0.061426,0.49277,0.47819,-0.83219,0.36204,0.47318,0.87446,0.98866,-0.90066,-0.89353
1,0.93613,1.2114,0.75273,-0.98379,0.32089,0.39295,0.69965,-0.35464,0.36204,0.57615,1.2154,0.75099,-0.94455,-0.68771
1,1.0223,0.58801,0.68802,-0.87229,0.32089,0.48305,0.57649,-0.772,0.36204,0.3362,1.2403,0.75099,-1.0845,-1.1404
1,1.2269,0.70633,0.72437,-1.057,0.061426,0.51453,1.1567,-0.33563,0.11415,0.45681,1.3333,0.98866,-0.64667,-1.1055
1,0.98014,1.0397,0.42883,-1.0531,0.44939,0.51882,0.59504,-0.47848,0.44622,0.52704,1.1394,0.75099,-0.64667,-0.96856
1,1.3727,0.52316,0.92701,-1.1179,0.0003515,0.48601,0.82402,0.031297,0.31714,0.35838,1.3326,1.3415,0.53754,-1.0197
1,1.0693,0.95463,1.0634,-1.0088,0.0003515,0.35094,0.79435,-0.64658,0.22079,0.49109,1.1074,0.75099,-0.67517,-0.90831
1,1.0823,0.68361,0.8306,-1.1891,-0.064697,0.40102,0.77918,-0.74049,0.36204,0.35382,1.3616,1.1805,-0.70289,-0.69192
1,0.60079,1.1285,0.84871,-0.8956,0.11898,0.38155,0.55759,-0.62525,0.52386,0.35796,1.117,0.98866,-0.78171,-0.90341
1,1.1267,0.99071,1.0216,-1.0491,0.061426,0.49395,0.83854,-0.88896,0.31714,0.46874,1.2502,0.98866,-1.0657,-1.2687
1,0.93613,1.1171,1.1481,-0.988,0.22502,0.4995,0.88085,-1.0182,0.27012,0.27335,1.0871,0.98866,-0.72986,-1.0449
1,0.96568,0.65885,0.84388,-0.78867,0.2741,0.58138,0.77918,-0.82044,0.31714,0.31439,1.1231,0.98866,-0.70289,-1.0301
1,1.1512,0.69686,0.79796,-1.1577,0.2741,0.23195,0.76377,-0.62525,0.48579,0.37479,1.1604,1.1805,-0.34522,-1.2923
1,1.1512,0.88136,0.98598,-1.0292,0.52671,0.46693,0.66598,-0.93744,0.52386,0.31136,1.2232,0.98866,-0.67517,-0.95716
1,1.1267,0.4732,0.96515,-1.2295,0.52671,0.53357,0.9081,-0.79651,0.52386,0.19416,0.96236,0.98866,-0.78171,-1.0596
1,0.78245,0.5757,0.77135,-0.76794,0.17341,0.53694,0.51867,-0.85529,0.27012,0.12659,1.4003,0.98866,-0.70289,-1.0554
1,0.97293,1.0976,0.98598,-0.93182,0.061426,0.16912,0.88085,-0.70795,0.11415,0.48126,1.1445,0.75099,-0.90066,-0.94852
1,1.1512,0.62563,1.3079,-0.90478,0.40836,0.53553,0.82402,-0.80855,0.63006,0.23477,0.94807,0.98866,-0.67517,-0.88432
1,0.92102,0.61774,0.79149,-1.0531,0.0003515,0.53553,0.57649,-0.68791,0.40501,0.3752,1.2193,0.75099,-0.75612,-0.88007
1,1.1016,1.035,1.0514,-0.79379,0.2741,0.34348,1.1139,-0.71454,0.6631,0.48783,1.0978,0.75099,-0.94455,-0.97738
1,1.1016,1.0957,0.90904,-0.88634,0.32089,0.45999,0.69965,-0.7276,0.44622,0.36744,1.0924,1.1805,-0.58709,-0.8045
1,0.97293,0.71714,0.66513,-0.85803,0.32089,0.48689,0.88085,-0.94268,0.22079,0.40011,1.2003,1.1805,-0.96579,-1.0858
1,1.0952,1.2399,1.0851,-1.1891,0.22502,0.47622,0.85284,-0.89994,0.36204,0.47502,1.4172,0.75099,-0.85477,-1.2217
1,0.95102,1.1745,0.68493,-1.147,0.22502,0.58834,0.86694,-0.21326,0.31714,0.34589,1.1411,0.98866,-1.139,-0.99133
1,0.77367,1.2542,0.81984,-0.97105,0.4888,0.3753,1.046,-0.63241,0.31714,0.46317,1.3347,1.1805,-1.007,-1.0989
1,1.0494,0.12297,0.86478,-1.1891,0.17341,0.66648,1.0223,-0.58867,0.56053,0.5062,1.3057,0.43863,-0.70289,-1.0583
1,0.59025,0.67617,0.97098,-1.103,0.44939,0.41157,0.69965,-0.80855,0.48579,0.67313,1.3438,0.43863,-0.61732,-1.2427
1,1.0291,1.3049,0.75176,-1.2935,0.22502,0.34416,0.61325,-1.1108,0.48579,0.4787,0.96034,0.98866,-0.64667,-0.93834
1,1.3481,0.73911,0.61053,-1.1577,0.22502,0.4481,0.73222,-1.0327,0.22079,0.61882,1.124,1.1805,-0.92285,-1.1981
1,1.3128,0.28559,0.87805,-1.2715,0.36558,0.45787,1.0576,-0.97358,0.56053,0.32129,1.421,1.3415,-0.55592,-1.4296
1,1.3629,0.67393,0.83947,-0.91839,0.40836,0.44994,0.86694,-0.94268,0.48579,0.40802,0.97145,1.1805,0.2169,-1.4015
1,0.89793,0.93292,0.4833,-1.0088,0.44939,0.20807,1.0691,-0.83219,0.63006,0.2756,1.0654,0.98866,-0.80666,-1.2313
1,0.9436,1.0376,1.1429,-1.0251,0.36558,0.29142,0.88085,-0.95825,0.52386,0.32386,1.213,1.1805,-1.1565,-1.2079
1,0.44205,0.75235,1.0927,-0.9538,0.11898,0.43203,0.89457,-0.78433,0.56053,0.1245,1.1826,0.75099,-1.0269,-0.96714
